2019-01-02	3	己亥
2019-01-05	6	壬寅
2019-01-06	0	癸卯
2019-01-08	2	乙巳
2019-01-10	4	丁未
2019-01-12	6	己酉
2019-01-17	4	甲寅
2019-01-18	5	乙卯
2019-01-23	3	庚申
2019-01-27	0	甲子
2019-01-28	1	乙丑
2019-01-30	3	丁卯
2019-01-31	4	戊辰
2019-02-01	5	己巳
2019-02-04	1	壬申
2019-02-06	3	甲戌
2019-02-07	4	乙亥
2019-02-11	1	己卯
2019-02-12	2	庚辰
2019-02-16	6	甲申
2019-02-17	0	乙酉
2019-02-18	1	丙戌
2019-02-19	2	丁亥
2019-02-26	2	甲午
2019-02-27	3	乙未
2019-03-03	0	己亥
2019-03-06	3	壬寅
2019-03-07	4	癸卯
2019-03-09	6	乙巳
2019-03-11	1	丁未
2019-03-13	3	己酉
2019-03-18	1	甲寅
2019-03-19	2	乙卯
2019-03-24	0	庚申
2019-03-28	4	甲子
2019-03-29	5	乙丑
2019-03-31	0	丁卯
2019-04-01	1	戊辰
2019-04-02	2	己巳
2019-04-05	5	壬申
2019-04-07	0	甲戌
2019-04-08	1	乙亥
2019-04-12	5	己卯
2019-04-13	6	庚辰
2019-04-17	3	甲申
2019-04-18	4	乙酉
2019-04-19	5	丙戌
2019-04-20	6	丁亥
2019-04-27	6	甲午
2019-04-28	0	乙未
2019-05-02	4	己亥
2019-05-05	0	壬寅
2019-05-06	1	癸卯
2019-05-08	3	乙巳
2019-05-10	5	丁未
2019-05-12	0	己酉
2019-05-17	5	甲寅
2019-05-18	6	乙卯
2019-05-23	4	庚申
2019-05-27	1	甲子
2019-05-28	2	乙丑
2019-05-30	4	丁卯
2019-05-31	5	戊辰
2019-06-01	6	己巳
2019-06-04	2	壬申
2019-06-06	4	甲戌
2019-06-07	5	乙亥
2019-06-11	2	己卯
2019-06-12	3	庚辰
2019-06-16	0	甲申
2019-06-17	1	乙酉
2019-06-18	2	丙戌
2019-06-19	3	丁亥
2019-06-26	3	甲午
2019-06-27	4	乙未
2019-07-01	1	己亥
2019-07-04	4	壬寅
2019-07-05	5	癸卯
2019-07-07	0	乙巳
2019-07-09	2	丁未
2019-07-11	4	己酉
2019-07-16	2	甲寅
2019-07-17	3	乙卯
2019-07-22	1	庚申
2019-07-26	5	甲子
2019-07-27	6	乙丑
2019-07-29	1	丁卯
2019-07-30	2	戊辰
2019-07-31	3	己巳
2019-08-03	6	壬申
2019-08-05	1	甲戌
2019-08-06	2	乙亥
2019-08-10	6	己卯
2019-08-11	0	庚辰
2019-08-15	4	甲申
2019-08-16	5	乙酉
2019-08-17	6	丙戌
2019-08-18	0	丁亥
2019-08-25	0	甲午
2019-08-26	1	乙未
2019-08-30	5	己亥
2019-09-02	1	壬寅
2019-09-03	2	癸卯
2019-09-05	4	乙巳
2019-09-07	6	丁未
2019-09-09	1	己酉
2019-09-14	6	甲寅
2019-09-15	0	乙卯
2019-09-20	5	庚申
2019-09-24	2	甲子
2019-09-25	3	乙丑
2019-09-27	5	丁卯
2019-09-28	6	戊辰
2019-09-29	0	己巳
2019-10-02	3	壬申
2019-10-04	5	甲戌
2019-10-05	6	乙亥
2019-10-09	3	己卯
2019-10-10	4	庚辰
2019-10-14	1	甲申
2019-10-15	2	乙酉
2019-10-16	3	丙戌
2019-10-17	4	丁亥
2019-10-24	4	甲午
2019-10-25	5	乙未
2019-10-29	2	己亥
2019-11-01	5	壬寅
2019-11-02	6	癸卯
2019-11-04	1	乙巳
2019-11-06	3	丁未
2019-11-08	5	己酉
2019-11-13	3	甲寅
2019-11-14	4	乙卯
2019-11-19	2	庚申
2019-11-23	6	甲子
2019-11-24	0	乙丑
2019-11-26	2	丁卯
2019-11-27	3	戊辰
2019-11-28	4	己巳
2019-12-01	0	壬申
2019-12-03	2	甲戌
2019-12-04	3	乙亥
2019-12-08	0	己卯
2019-12-09	1	庚辰
2019-12-13	5	甲申
2019-12-14	6	乙酉
2019-12-15	0	丙戌
2019-12-16	1	丁亥
2019-12-23	1	甲午
2019-12-24	2	乙未
2019-12-28	6	己亥
2019-12-31	2	壬寅
