2028-01-01	6	乙酉
2028-01-02	0	丙戌
2028-01-03	1	丁亥
2028-01-10	1	甲午
2028-01-11	2	乙未
2028-01-15	6	己亥
2028-01-18	2	壬寅
2028-01-19	3	癸卯
2028-01-21	5	乙巳
2028-01-23	0	丁未
2028-01-25	2	己酉
2028-01-30	0	甲寅
2028-01-31	1	乙卯
2028-02-05	6	庚申
2028-02-09	3	甲子
2028-02-10	4	乙丑
2028-02-12	6	丁卯
2028-02-13	0	戊辰
2028-02-14	1	己巳
2028-02-17	4	壬申
2028-02-19	6	甲戌
2028-02-20	0	乙亥
2028-02-24	4	己卯
2028-02-25	5	庚辰
2028-02-29	2	甲申
2028-03-01	3	乙酉
2028-03-02	4	丙戌
2028-03-03	5	丁亥
2028-03-10	5	甲午
2028-03-11	6	乙未
2028-03-15	3	己亥
2028-03-18	6	壬寅
2028-03-19	0	癸卯
2028-03-21	2	乙巳
2028-03-23	4	丁未
2028-03-25	6	己酉
2028-03-30	4	甲寅
2028-03-31	5	乙卯
2028-04-05	3	庚申
2028-04-09	0	甲子
2028-04-10	1	乙丑
2028-04-12	3	丁卯
2028-04-13	4	戊辰
2028-04-14	5	己巳
2028-04-17	1	壬申
2028-04-19	3	甲戌
2028-04-20	4	乙亥
2028-04-24	1	己卯
2028-04-25	2	庚辰
2028-04-29	6	甲申
2028-04-30	0	乙酉
2028-05-01	1	丙戌
2028-05-02	2	丁亥
2028-05-09	2	甲午
2028-05-10	3	乙未
2028-05-14	0	己亥
2028-05-17	3	壬寅
2028-05-18	4	癸卯
2028-05-20	6	乙巳
2028-05-22	1	丁未
2028-05-24	3	己酉
2028-05-29	1	甲寅
2028-05-30	2	乙卯
2028-06-04	0	庚申
2028-06-08	4	甲子
2028-06-09	5	乙丑
2028-06-11	0	丁卯
2028-06-12	1	戊辰
2028-06-13	2	己巳
2028-06-16	5	壬申
2028-06-18	0	甲戌
2028-06-19	1	乙亥
2028-06-23	5	己卯
2028-06-24	6	庚辰
2028-06-28	3	甲申
2028-06-29	4	乙酉
2028-06-30	5	丙戌
2028-07-01	6	丁亥
2028-07-08	6	甲午
2028-07-09	0	乙未
2028-07-13	4	己亥
2028-07-16	0	壬寅
2028-07-17	1	癸卯
2028-07-19	3	乙巳
2028-07-21	5	丁未
2028-07-23	0	己酉
2028-07-28	5	甲寅
2028-07-29	6	乙卯
2028-08-03	4	庚申
2028-08-07	1	甲子
2028-08-08	2	乙丑
2028-08-10	4	丁卯
2028-08-11	5	戊辰
2028-08-12	6	己巳
2028-08-15	2	壬申
2028-08-17	4	甲戌
2028-08-18	5	乙亥
2028-08-22	2	己卯
2028-08-23	3	庚辰
2028-08-27	0	甲申
2028-08-28	1	乙酉
2028-08-29	2	丙戌
2028-08-30	3	丁亥
2028-09-06	3	甲午
2028-09-07	4	乙未
2028-09-11	1	己亥
2028-09-14	4	壬寅
2028-09-15	5	癸卯
2028-09-17	0	乙巳
2028-09-19	2	丁未
2028-09-21	4	己酉
2028-09-26	2	甲寅
2028-09-27	3	乙卯
2028-10-02	1	庚申
2028-10-06	5	甲子
2028-10-07	6	乙丑
2028-10-09	1	丁卯
2028-10-10	2	戊辰
2028-10-11	3	己巳
2028-10-14	6	壬申
2028-10-16	1	甲戌
2028-10-17	2	乙亥
2028-10-21	6	己卯
2028-10-22	0	庚辰
2028-10-26	4	甲申
2028-10-27	5	乙酉
2028-10-28	6	丙戌
2028-10-29	0	丁亥
2028-11-05	0	甲午
2028-11-06	1	乙未
2028-11-10	5	己亥
2028-11-13	1	壬寅
2028-11-14	2	癸卯
2028-11-16	4	乙巳
2028-11-18	6	丁未
2028-11-20	1	己酉
2028-11-25	6	甲寅
2028-11-26	0	乙卯
2028-12-01	5	庚申
2028-12-05	2	甲子
2028-12-06	3	乙丑
2028-12-08	5	丁卯
2028-12-09	6	戊辰
2028-12-10	0	己巳
2028-12-13	3	壬申
2028-12-15	5	甲戌
2028-12-16	6	乙亥
2028-12-20	3	己卯
2028-12-21	4	庚辰
2028-12-25	1	甲申
2028-12-26	2	乙酉
2028-12-27	3	丙戌
2028-12-28	4	丁亥
