2023-01-02	1	庚申
2023-01-06	5	甲子
2023-01-07	6	乙丑
2023-01-09	1	丁卯
2023-01-10	2	戊辰
2023-01-11	3	己巳
2023-01-14	6	壬申
2023-01-16	1	甲戌
2023-01-17	2	乙亥
2023-01-21	6	己卯
2023-01-22	0	庚辰
2023-01-26	4	甲申
2023-01-27	5	乙酉
2023-01-28	6	丙戌
2023-01-29	0	丁亥
2023-02-05	0	甲午
2023-02-06	1	乙未
2023-02-10	5	己亥
2023-02-13	1	壬寅
2023-02-14	2	癸卯
2023-02-16	4	乙巳
2023-02-18	6	丁未
2023-02-20	1	己酉
2023-02-25	6	甲寅
2023-02-26	0	乙卯
2023-03-03	5	庚申
2023-03-07	2	甲子
2023-03-08	3	乙丑
2023-03-10	5	丁卯
2023-03-11	6	戊辰
2023-03-12	0	己巳
2023-03-15	3	壬申
2023-03-17	5	甲戌
2023-03-18	6	乙亥
2023-03-22	3	己卯
2023-03-23	4	庚辰
2023-03-27	1	甲申
2023-03-28	2	乙酉
2023-03-29	3	丙戌
2023-03-30	4	丁亥
2023-04-06	4	甲午
2023-04-07	5	乙未
2023-04-11	2	己亥
2023-04-14	5	壬寅
2023-04-15	6	癸卯
2023-04-17	1	乙巳
2023-04-19	3	丁未
2023-04-21	5	己酉
2023-04-26	3	甲寅
2023-04-27	4	乙卯
2023-05-02	2	庚申
2023-05-06	6	甲子
2023-05-07	0	乙丑
2023-05-09	2	丁卯
2023-05-10	3	戊辰
2023-05-11	4	己巳
2023-05-14	0	壬申
2023-05-16	2	甲戌
2023-05-17	3	乙亥
2023-05-21	0	己卯
2023-05-22	1	庚辰
2023-05-26	5	甲申
2023-05-27	6	乙酉
2023-05-28	0	丙戌
2023-05-29	1	丁亥
2023-06-05	1	甲午
2023-06-06	2	乙未
2023-06-10	6	己亥
2023-06-13	2	壬寅
2023-06-14	3	癸卯
2023-06-16	5	乙巳
2023-06-18	0	丁未
2023-06-20	2	己酉
2023-06-25	0	甲寅
2023-06-26	1	乙卯
2023-07-01	6	庚申
2023-07-05	3	甲子
2023-07-06	4	乙丑
2023-07-08	6	丁卯
2023-07-09	0	戊辰
2023-07-10	1	己巳
2023-07-13	4	壬申
2023-07-15	6	甲戌
2023-07-16	0	乙亥
2023-07-20	4	己卯
2023-07-21	5	庚辰
2023-07-25	2	甲申
2023-07-26	3	乙酉
2023-07-27	4	丙戌
2023-07-28	5	丁亥
2023-08-04	5	甲午
2023-08-05	6	乙未
2023-08-09	3	己亥
2023-08-12	6	壬寅
2023-08-13	0	癸卯
2023-08-15	2	乙巳
2023-08-17	4	丁未
2023-08-19	6	己酉
2023-08-24	4	甲寅
2023-08-25	5	乙卯
2023-08-30	3	庚申
2023-09-03	0	甲子
2023-09-04	1	乙丑
2023-09-06	3	丁卯
2023-09-07	4	戊辰
2023-09-08	5	己巳
2023-09-11	1	壬申
2023-09-13	3	甲戌
2023-09-14	4	乙亥
2023-09-18	1	己卯
2023-09-19	2	庚辰
2023-09-23	6	甲申
2023-09-24	0	乙酉
2023-09-25	1	丙戌
2023-09-26	2	丁亥
2023-10-03	2	甲午
2023-10-04	3	乙未
2023-10-08	0	己亥
2023-10-11	3	壬寅
2023-10-12	4	癸卯
2023-10-14	6	乙巳
2023-10-16	1	丁未
2023-10-18	3	己酉
2023-10-23	1	甲寅
2023-10-24	2	乙卯
2023-10-29	0	庚申
2023-11-02	4	甲子
2023-11-03	5	乙丑
2023-11-05	0	丁卯
2023-11-06	1	戊辰
2023-11-07	2	己巳
2023-11-10	5	壬申
2023-11-12	0	甲戌
2023-11-13	1	乙亥
2023-11-17	5	己卯
2023-11-18	6	庚辰
2023-11-22	3	甲申
2023-11-23	4	乙酉
2023-11-24	5	丙戌
2023-11-25	6	丁亥
2023-12-02	6	甲午
2023-12-03	0	乙未
2023-12-07	4	己亥
2023-12-10	0	壬寅
2023-12-11	1	癸卯
2023-12-13	3	乙巳
2023-12-15	5	丁未
2023-12-17	0	己酉
2023-12-22	5	甲寅
2023-12-23	6	乙卯
2023-12-28	4	庚申
